locus_tag	ftype	length_bp	gene	EC_number	COG	product
IIFJEAJK_04845	CDS	1044				hypothetical protein
IIFJEAJK_04846	CDS	1332				hypothetical protein
IIFJEAJK_04847	CDS	789	livF_23		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IIFJEAJK_04848	CDS	1197	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IIFJEAJK_04849	CDS	792	pheA_1	4.2.1.51		Prephenate dehydratase
IIFJEAJK_04850	CDS	804				hypothetical protein
IIFJEAJK_04851	CDS	222				hypothetical protein
IIFJEAJK_04852	CDS	213				hypothetical protein
IIFJEAJK_04853	CDS	1131	sdgC	1.14.13.209		Salicyloyl-CoA 5-hydroxylase
IIFJEAJK_04854	CDS	1611	bclA_2	6.2.1.25		Benzoate--CoA ligase
IIFJEAJK_04855	CDS	1185	xlnD_3	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
IIFJEAJK_04856	CDS	483	nicR_2		COG1846	HTH-type transcriptional repressor NicR
IIFJEAJK_04857	CDS	633	nagL_1	5.2.1.4		Maleylpyruvate isomerase
IIFJEAJK_04858	CDS	1041	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
IIFJEAJK_04859	CDS	849	ssuC_7		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
IIFJEAJK_04860	CDS	774	cmpD_4	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
IIFJEAJK_04861	CDS	1005				hypothetical protein
IIFJEAJK_04862	CDS	1365				hypothetical protein
IIFJEAJK_04863	CDS	885	dmlR_9			HTH-type transcriptional regulator DmlR
IIFJEAJK_04864	CDS	264				hypothetical protein
IIFJEAJK_04865	CDS	798	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
IIFJEAJK_04866	CDS	975				hypothetical protein
IIFJEAJK_04867	CDS	780		1.-.-.-		putative oxidoreductase
IIFJEAJK_04868	CDS	735	hyuE_1	5.1.99.5		Hydantoin racemase
IIFJEAJK_04869	CDS	681				hypothetical protein
IIFJEAJK_04870	CDS	1836				hypothetical protein
IIFJEAJK_04871	CDS	1539	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
IIFJEAJK_04872	CDS	714				hypothetical protein
IIFJEAJK_04873	CDS	909	bepA_7	3.4.-.-		Beta-barrel assembly-enhancing protease
IIFJEAJK_04874	CDS	1254				hypothetical protein
IIFJEAJK_04875	CDS	1602				hypothetical protein
IIFJEAJK_04876	CDS	747		1.-.-.-	COG1028	putative oxidoreductase
IIFJEAJK_04877	CDS	1356	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
IIFJEAJK_04878	CDS	1461	ubiA_1	2.5.1.-		4-hydroxybenzoate octaprenyltransferase
IIFJEAJK_04879	tRNA	77				tRNA-Arg(cct)
IIFJEAJK_04880	CDS	1503	ethA_1	1.14.13.-		FAD-containing monooxygenase EthA
IIFJEAJK_04881	CDS	651	betI_3			HTH-type transcriptional regulator BetI
IIFJEAJK_04882	CDS	1098				hypothetical protein
IIFJEAJK_04883	CDS	666				hypothetical protein
IIFJEAJK_04884	CDS	423				hypothetical protein
IIFJEAJK_04885	CDS	207				hypothetical protein
IIFJEAJK_04886	CDS	1023				hypothetical protein
IIFJEAJK_04887	CDS	606				hypothetical protein
IIFJEAJK_04888	CDS	279				hypothetical protein
IIFJEAJK_04889	CDS	783	gdh_3	1.1.1.47	COG1028	Glucose 1-dehydrogenase
IIFJEAJK_04890	CDS	762	attM_1	3.1.1.81		N-acyl homoserine lactonase AttM
IIFJEAJK_04891	CDS	1719	caiC_2	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
IIFJEAJK_04892	CDS	1218				hypothetical protein
IIFJEAJK_04893	CDS	1134	namA_5	1.6.99.1	COG1902	NADPH dehydrogenase
IIFJEAJK_04894	CDS	852				hypothetical protein
IIFJEAJK_04895	CDS	1068		1.3.99.-		Acyl-CoA dehydrogenase FadE27
IIFJEAJK_04896	CDS	1161		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
IIFJEAJK_04897	CDS	801		4.2.1.150	COG1024	Crotonyl-CoA hydratase
IIFJEAJK_04898	CDS	1617				hypothetical protein
IIFJEAJK_04899	CDS	780	NADK	2.7.1.23	COG0061	NAD kinase
IIFJEAJK_04900	CDS	546	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
IIFJEAJK_04901	CDS	579				hypothetical protein
IIFJEAJK_04902	CDS	1182				hypothetical protein
IIFJEAJK_04903	CDS	1053				hypothetical protein
IIFJEAJK_04904	CDS	792				hypothetical protein
IIFJEAJK_04905	CDS	1626	cbaA	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
IIFJEAJK_04906	CDS	564	cbaB	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
IIFJEAJK_04907	CDS	180				hypothetical protein
IIFJEAJK_04908	CDS	1251	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
IIFJEAJK_04909	CDS	711				hypothetical protein
IIFJEAJK_04910	CDS	429	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
IIFJEAJK_04911	CDS	681	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
IIFJEAJK_04912	CDS	447				hypothetical protein
IIFJEAJK_04913	CDS	924				hypothetical protein
IIFJEAJK_04914	CDS	294	yidD			Putative membrane protein insertion efficiency factor
IIFJEAJK_04915	CDS	168				hypothetical protein
IIFJEAJK_04916	CDS	1137	pbuE_2		COG2814	Purine efflux pump PbuE
IIFJEAJK_04917	CDS	1299				hypothetical protein
IIFJEAJK_04918	CDS	2049	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IIFJEAJK_04919	CDS	564	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
IIFJEAJK_04920	CDS	108				hypothetical protein
IIFJEAJK_04921	CDS	2484				hypothetical protein
IIFJEAJK_04922	CDS	1035				hypothetical protein
IIFJEAJK_04923	CDS	1032			COG1752	putative NTE family protein
IIFJEAJK_04924	CDS	429	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IIFJEAJK_04925	CDS	798				hypothetical protein
IIFJEAJK_04926	CDS	555				hypothetical protein
IIFJEAJK_04927	CDS	1734				hypothetical protein
IIFJEAJK_04928	CDS	384				hypothetical protein
IIFJEAJK_04929	CDS	597				hypothetical protein
IIFJEAJK_04930	CDS	1152				hypothetical protein
IIFJEAJK_04931	CDS	2358	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
IIFJEAJK_04932	CDS	561	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
IIFJEAJK_04933	CDS	222			COG3360	Dodecin
IIFJEAJK_04934	CDS	582				hypothetical protein
IIFJEAJK_04935	CDS	387				hypothetical protein
IIFJEAJK_04936	CDS	741				hypothetical protein
IIFJEAJK_04937	CDS	942		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
IIFJEAJK_04938	CDS	933	coaA_2	2.7.1.33		Pantothenate kinase
IIFJEAJK_04939	CDS	2259	hcrA_3	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
IIFJEAJK_04940	CDS	483	coxS_1	1.2.5.3		Carbon monoxide dehydrogenase small chain
IIFJEAJK_04941	CDS	870	coxM_2	1.2.5.3		Carbon monoxide dehydrogenase medium chain
IIFJEAJK_04942	CDS	459				hypothetical protein
IIFJEAJK_04943	CDS	1596	gsiB_6		COG0747	Glutathione-binding protein GsiB
IIFJEAJK_04944	CDS	765	ureF			Urease accessory protein UreF
IIFJEAJK_04945	CDS	618	ureE			Urease accessory protein UreE
IIFJEAJK_04946	CDS	300				hypothetical protein
IIFJEAJK_04947	CDS	300	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
IIFJEAJK_04948	CDS	1716	ureC1	3.5.1.5		Urease subunit alpha 1
IIFJEAJK_04949	misc_RNA	291				5_ureB_sRNA
IIFJEAJK_04950	CDS	555				hypothetical protein
IIFJEAJK_04951	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
IIFJEAJK_04952	CDS	303	ureA1	3.5.1.5		Urease subunit gamma 1
IIFJEAJK_04953	CDS	837	ureD			Urease accessory protein UreD
IIFJEAJK_04954	CDS	696	livF_24		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IIFJEAJK_04955	CDS	762	lptB_11	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IIFJEAJK_04956	CDS	1170				hypothetical protein
IIFJEAJK_04957	CDS	1614				hypothetical protein
IIFJEAJK_04958	CDS	1329	amiC_9			Aliphatic amidase expression-regulating protein
IIFJEAJK_04959	CDS	1473	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
IIFJEAJK_04960	CDS	294	infA			Translation initiation factor IF-1
IIFJEAJK_04961	CDS	207	cspA_5		COG1278	Cold shock protein CspA
IIFJEAJK_04962	CDS	630				hypothetical protein
IIFJEAJK_04963	CDS	570				hypothetical protein
IIFJEAJK_04964	CDS	507				hypothetical protein
IIFJEAJK_04965	CDS	1446				hypothetical protein
IIFJEAJK_04966	CDS	831				hypothetical protein
IIFJEAJK_04967	CDS	165				hypothetical protein
IIFJEAJK_04968	CDS	525				hypothetical protein
IIFJEAJK_04969	CDS	795				hypothetical protein
IIFJEAJK_04970	CDS	1464				hypothetical protein
IIFJEAJK_04971	CDS	753				hypothetical protein
IIFJEAJK_04972	CDS	1269				hypothetical protein
IIFJEAJK_04973	CDS	1464				hypothetical protein
IIFJEAJK_04974	CDS	978				hypothetical protein
IIFJEAJK_04975	CDS	975				hypothetical protein
IIFJEAJK_04976	CDS	798				hypothetical protein
IIFJEAJK_04977	CDS	1377	pepA_2	3.4.11.10		cytosol aminopeptidase
IIFJEAJK_04978	CDS	843				hypothetical protein
IIFJEAJK_04979	CDS	1626	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
IIFJEAJK_04980	CDS	1185	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
IIFJEAJK_04981	CDS	1110	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
IIFJEAJK_04982	CDS	1869				hypothetical protein
IIFJEAJK_04983	CDS	1857				hypothetical protein
IIFJEAJK_04984	CDS	549	cycM		COG3474	Cytochrome c-552
IIFJEAJK_04985	CDS	741	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
IIFJEAJK_04986	CDS	861	pheA_2		COG0077	P-protein
IIFJEAJK_04987	CDS	1020				hypothetical protein
IIFJEAJK_04988	CDS	915	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
IIFJEAJK_04989	CDS	3855	metH	2.1.1.13	COG0646	Methionine synthase
IIFJEAJK_04990	CDS	207				hypothetical protein
IIFJEAJK_04991	CDS	237				hypothetical protein
IIFJEAJK_04992	CDS	1221	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
IIFJEAJK_04993	CDS	903	gcvA_5			Glycine cleavage system transcriptional activator
IIFJEAJK_04994	CDS	234				hypothetical protein
IIFJEAJK_04995	CDS	699				hypothetical protein
IIFJEAJK_04996	CDS	1116				hypothetical protein
IIFJEAJK_04997	CDS	708	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IIFJEAJK_04998	CDS	687	crt_7	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
IIFJEAJK_04999	CDS	102				hypothetical protein
IIFJEAJK_05000	CDS	603				hypothetical protein
IIFJEAJK_05001	CDS	180				hypothetical protein
IIFJEAJK_05002	CDS	675	gph_3	3.1.3.18		Phosphoglycolate phosphatase
IIFJEAJK_05003	CDS	1584				hypothetical protein
IIFJEAJK_05004	CDS	1224				hypothetical protein
IIFJEAJK_05005	CDS	345			COG2852	putative protein
IIFJEAJK_05006	CDS	942	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
IIFJEAJK_05007	CDS	462				hypothetical protein
IIFJEAJK_05008	CDS	816				hypothetical protein
IIFJEAJK_05009	CDS	354				hypothetical protein
IIFJEAJK_05010	CDS	156				hypothetical protein
IIFJEAJK_05011	CDS	177				hypothetical protein
IIFJEAJK_05012	CDS	654	yfcG_5	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IIFJEAJK_05013	CDS	1203		2.6.1.1		Aspartate aminotransferase
IIFJEAJK_05014	CDS	522				hypothetical protein
IIFJEAJK_05015	CDS	483				hypothetical protein
IIFJEAJK_05016	CDS	933		3.3.2.10		Soluble epoxide hydrolase
IIFJEAJK_05017	CDS	915	benM_1			HTH-type transcriptional regulator BenM
IIFJEAJK_05018	CDS	2049	fusA_1		COG0480	Elongation factor G
IIFJEAJK_05019	CDS	642				hypothetical protein
IIFJEAJK_05020	CDS	843	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
IIFJEAJK_05021	CDS	627				hypothetical protein
IIFJEAJK_05022	CDS	609				hypothetical protein
IIFJEAJK_05023	CDS	1137	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
IIFJEAJK_05024	CDS	174				hypothetical protein
IIFJEAJK_05025	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IIFJEAJK_05026	CDS	1251	fsr			Fosmidomycin resistance protein
IIFJEAJK_05027	CDS	846				hypothetical protein
IIFJEAJK_05028	CDS	885				hypothetical protein
IIFJEAJK_05029	CDS	591				hypothetical protein
IIFJEAJK_05030	CDS	471	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
IIFJEAJK_05031	CDS	213				hypothetical protein
IIFJEAJK_05032	misc_RNA	52				serC
IIFJEAJK_05033	CDS	1173	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
IIFJEAJK_05034	CDS	1656	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
IIFJEAJK_05035	CDS	1173	fadA_6	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
IIFJEAJK_05036	CDS	459				hypothetical protein
IIFJEAJK_05037	CDS	1434	stp_4			Multidrug resistance protein Stp
IIFJEAJK_05038	CDS	1674				hypothetical protein
IIFJEAJK_05039	CDS	837				Putative enoyl-CoA hydratase EchA13
IIFJEAJK_05040	CDS	1353				hypothetical protein
IIFJEAJK_05041	CDS	1431				hypothetical protein
IIFJEAJK_05042	CDS	588				hypothetical protein
IIFJEAJK_05043	CDS	417				hypothetical protein
IIFJEAJK_05044	CDS	1788	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
IIFJEAJK_05045	CDS	1209	fadA_7	2.3.1.-	COG0183	Putative acyltransferase
IIFJEAJK_05046	CDS	2214	fadJ_2		COG1024	Fatty acid oxidation complex subunit alpha
IIFJEAJK_05047	CDS	201				hypothetical protein
IIFJEAJK_05048	CDS	387				hypothetical protein
IIFJEAJK_05049	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
IIFJEAJK_05050	CDS	525				hypothetical protein
IIFJEAJK_05051	CDS	1371	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
IIFJEAJK_05052	CDS	519				hypothetical protein
IIFJEAJK_05053	CDS	363				hypothetical protein
IIFJEAJK_05054	CDS	357				hypothetical protein
IIFJEAJK_05055	CDS	771	lepB_1	3.4.21.89	COG0681	Signal peptidase I
IIFJEAJK_05056	CDS	1425	tldD	3.4.-.-	COG0312	Metalloprotease TldD
IIFJEAJK_05057	CDS	456				hypothetical protein
IIFJEAJK_05058	CDS	393				hypothetical protein
IIFJEAJK_05059	CDS	504				hypothetical protein
IIFJEAJK_05060	CDS	600	tlpA_2		COG0526	Thiol:disulfide interchange protein TlpA
IIFJEAJK_05061	CDS	549				hypothetical protein
IIFJEAJK_05062	CDS	840	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
IIFJEAJK_05063	CDS	1617	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
IIFJEAJK_05064	CDS	939	ctaB_2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
IIFJEAJK_05065	CDS	186				hypothetical protein
IIFJEAJK_05066	CDS	630	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
IIFJEAJK_05067	CDS	897	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
IIFJEAJK_05068	CDS	387				hypothetical protein
IIFJEAJK_05069	CDS	771				hypothetical protein
IIFJEAJK_05070	CDS	552				hypothetical protein
IIFJEAJK_05071	CDS	1599	emrB_6			Multidrug export protein EmrB
IIFJEAJK_05072	CDS	1272	aaeA_3			p-hydroxybenzoic acid efflux pump subunit AaeA
IIFJEAJK_05073	CDS	717				hypothetical protein
IIFJEAJK_05074	CDS	717				hypothetical protein
IIFJEAJK_05075	CDS	975	corA_2		COG0598	Magnesium transport protein CorA
IIFJEAJK_05076	CDS	933	gcvA_6			Glycine cleavage system transcriptional activator
IIFJEAJK_05077	CDS	690				hypothetical protein
IIFJEAJK_05078	CDS	291				hypothetical protein
IIFJEAJK_05079	CDS	813				hypothetical protein
IIFJEAJK_05080	CDS	1389				hypothetical protein
IIFJEAJK_05081	CDS	945				hypothetical protein
IIFJEAJK_05082	CDS	333				hypothetical protein
IIFJEAJK_05083	CDS	234				hypothetical protein
IIFJEAJK_05084	CDS	1392	srpC		COG2059	putative chromate transport protein
IIFJEAJK_05085	CDS	819				hypothetical protein
IIFJEAJK_05086	CDS	354				hypothetical protein
IIFJEAJK_05087	CDS	342	frmR		COG1937	Transcriptional repressor FrmR
IIFJEAJK_05088	CDS	1056				hypothetical protein
IIFJEAJK_05089	CDS	1089				hypothetical protein
IIFJEAJK_05090	CDS	660	nagL_2	5.2.1.4		Maleylpyruvate isomerase
IIFJEAJK_05091	CDS	1995	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
IIFJEAJK_05092	CDS	1221				hypothetical protein
IIFJEAJK_05093	CDS	528				hypothetical protein
IIFJEAJK_05094	CDS	1638		4.1.3.1	COG2224	Isocitrate lyase
IIFJEAJK_05095	CDS	1434	ramB_2		COG1396	HTH-type transcriptional regulator RamB
IIFJEAJK_05096	CDS	1254	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
IIFJEAJK_05097	CDS	369				hypothetical protein
IIFJEAJK_05098	CDS	309				hypothetical protein
IIFJEAJK_05099	CDS	123				hypothetical protein
IIFJEAJK_05100	CDS	933				hypothetical protein
IIFJEAJK_05101	CDS	1092	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IIFJEAJK_05102	CDS	1461				hypothetical protein
IIFJEAJK_05103	CDS	1038	ycjP_3		COG0395	Inner membrane ABC transporter permease protein YcjP
IIFJEAJK_05104	CDS	876	sugA_5		COG1175	Trehalose transport system permease protein SugA
IIFJEAJK_05105	CDS	924	rbsK_1	2.7.1.15	COG0524	Ribokinase
IIFJEAJK_05106	CDS	456	fucU	5.1.3.29	COG4154	L-fucose mutarotase
IIFJEAJK_05107	CDS	2388	betB_2	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
IIFJEAJK_05108	CDS	1023	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
IIFJEAJK_05109	CDS	756	deoR		COG1349	Deoxyribose operon repressor
IIFJEAJK_05110	CDS	1152				hypothetical protein
IIFJEAJK_05111	CDS	993	rbsC_10		COG1172	Ribose import permease protein RbsC
IIFJEAJK_05112	CDS	1581	mglA_4	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IIFJEAJK_05113	CDS	1833	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
IIFJEAJK_05114	CDS	204	cspA_6		COG1278	Cold shock protein CspA
IIFJEAJK_05115	CDS	246				hypothetical protein
IIFJEAJK_05116	CDS	1272				hypothetical protein
IIFJEAJK_05117	CDS	312				hypothetical protein
IIFJEAJK_05118	CDS	1587	caiA_2	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
IIFJEAJK_05119	CDS	636	ccpA_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
IIFJEAJK_05120	CDS	150				hypothetical protein
IIFJEAJK_05121	CDS	630	paiB_4		COG2808	Protease synthase and sporulation protein PAI 2
IIFJEAJK_05122	CDS	681	gph_4	3.1.3.18		Phosphoglycolate phosphatase
IIFJEAJK_05123	CDS	900	atsK_2	1.14.11.-		Alpha-ketoglutarate-dependent sulfate ester dioxygenase
IIFJEAJK_05124	CDS	1185				hypothetical protein
IIFJEAJK_05125	CDS	1035				hypothetical protein
IIFJEAJK_05126	CDS	684				hypothetical protein
IIFJEAJK_05127	CDS	1230				hypothetical protein
IIFJEAJK_05128	CDS	315	groS2_2		COG0234	10 kDa chaperonin 2
IIFJEAJK_05129	CDS	447				hypothetical protein
IIFJEAJK_05130	CDS	1986	traG_1			Conjugal transfer protein TraG
IIFJEAJK_05131	CDS	1740				hypothetical protein
IIFJEAJK_05132	CDS	894				hypothetical protein
IIFJEAJK_05133	CDS	513				hypothetical protein
IIFJEAJK_05134	CDS	465				hypothetical protein
IIFJEAJK_05135	CDS	402				hypothetical protein
IIFJEAJK_05136	CDS	282				hypothetical protein
IIFJEAJK_05137	CDS	504				hypothetical protein
IIFJEAJK_05138	CDS	186				hypothetical protein
IIFJEAJK_05139	CDS	312				hypothetical protein
IIFJEAJK_05140	CDS	96				hypothetical protein
IIFJEAJK_05141	CDS	1551				hypothetical protein
IIFJEAJK_05142	CDS	939				hypothetical protein
IIFJEAJK_05143	CDS	516				hypothetical protein
IIFJEAJK_05144	CDS	963	traC_2	2.7.7.-		DNA primase TraC
IIFJEAJK_05145	CDS	1299				hypothetical protein
IIFJEAJK_05146	CDS	780	dpgD_3	4.2.1.17		Enoyl-CoA-hydratase
IIFJEAJK_05147	CDS	2100	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
IIFJEAJK_05148	CDS	1071				hypothetical protein
IIFJEAJK_05149	CDS	975				hypothetical protein
IIFJEAJK_05150	CDS	711	ais_2	5.3.3.7		Aconitate isomerase
IIFJEAJK_05151	CDS	273				hypothetical protein
IIFJEAJK_05152	CDS	150				hypothetical protein
IIFJEAJK_05153	CDS	204	cspA_7		COG1278	Cold shock protein CspA
IIFJEAJK_05154	CDS	198				hypothetical protein
IIFJEAJK_05155	CDS	1323	prsE_3			Type I secretion system membrane fusion protein PrsE
IIFJEAJK_05156	CDS	1920	prsD_3			Type I secretion system ATP-binding protein PrsD
IIFJEAJK_05157	CDS	3015				hypothetical protein
IIFJEAJK_05158	CDS	288				hypothetical protein
IIFJEAJK_05159	CDS	927	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
IIFJEAJK_05160	CDS	507				hypothetical protein
IIFJEAJK_05161	CDS	321				hypothetical protein
IIFJEAJK_05162	CDS	456	ibpA_6		COG0071	Small heat shock protein IbpA
IIFJEAJK_05163	misc_RNA	96				ROSE
IIFJEAJK_05164	CDS	327				hypothetical protein
IIFJEAJK_05165	CDS	1623	groL1		COG0459	60 kDa chaperonin 1
IIFJEAJK_05166	CDS	315	groS1		COG0234	10 kDa chaperonin 1
IIFJEAJK_05167	CDS	1098	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
IIFJEAJK_05168	CDS	423				hypothetical protein
IIFJEAJK_05169	CDS	1629	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
IIFJEAJK_05170	CDS	858				hypothetical protein
IIFJEAJK_05171	CDS	918	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
IIFJEAJK_05172	CDS	1215	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
IIFJEAJK_05173	CDS	1077	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
IIFJEAJK_05174	CDS	1734	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
IIFJEAJK_05175	CDS	543				hypothetical protein
IIFJEAJK_05176	CDS	1239	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
IIFJEAJK_05177	CDS	1281		3.1.1.-	COG3964	Deacetylase
IIFJEAJK_05178	CDS	231				hypothetical protein
IIFJEAJK_05179	CDS	819	dkgB_1	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
IIFJEAJK_05180	CDS	699				hypothetical protein
IIFJEAJK_05181	CDS	882				hypothetical protein
IIFJEAJK_05182	CDS	432				hypothetical protein
IIFJEAJK_05183	CDS	3474				hypothetical protein
IIFJEAJK_05184	CDS	951				hypothetical protein
IIFJEAJK_05185	CDS	555				hypothetical protein
IIFJEAJK_05186	CDS	801	tsaC1_3	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
IIFJEAJK_05187	CDS	219				hypothetical protein
IIFJEAJK_05188	CDS	3183	oqxB17_2			multidrug efflux RND transporter permease subunit OqxB17
IIFJEAJK_05189	CDS	1245	bepF_5			Efflux pump periplasmic linker BepF
IIFJEAJK_05190	CDS	600	comR_3			HTH-type transcriptional repressor ComR
IIFJEAJK_05191	CDS	1728			COG0659	putative sulfate transporter
IIFJEAJK_05192	CDS	612				hypothetical protein
IIFJEAJK_05193	CDS	594	phnN	2.7.4.23		Ribose 1,5-bisphosphate phosphokinase PhnN
IIFJEAJK_05194	CDS	1155	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
IIFJEAJK_05195	CDS	699	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
IIFJEAJK_05196	CDS	798	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
IIFJEAJK_05197	CDS	885	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
IIFJEAJK_05198	CDS	1104	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
IIFJEAJK_05199	CDS	609	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
IIFJEAJK_05200	CDS	474	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
IIFJEAJK_05201	CDS	726	yurK		COG2188	putative HTH-type transcriptional regulator YurK
IIFJEAJK_05202	CDS	705				hypothetical protein
IIFJEAJK_05203	CDS	501				hypothetical protein
IIFJEAJK_05204	CDS	1707				hypothetical protein
IIFJEAJK_05205	CDS	849	phnE_1		COG3639	Phosphate-import permease protein PhnE
IIFJEAJK_05206	CDS	885	phnE_2		COG3639	Phosphate-import permease protein PhnE
